kepid,tce_plnt_num,pred_score,pred_class
011454304,02,0.000,0
011454304,03,0.000,0
011454304,04,0.000,0
011454304,05,0.000,0
011454487,01,0.000,0
011454563,01,0.000,0
011454563,02,0.000,0
011454563,04,0.000,0
011454563,07,0.000,0
011454563,08,0.000,0
011454602,01,0.000,0
011454602,02,0.000,0
011454602,03,0.000,0
011454602,04,0.000,0
011454602,05,0.000,0
011454602,06,0.000,0
011454602,07,0.000,0
011455028,01,0.000,0
011455181,01,1.000,1
011455428,01,0.901,1
011455484,01,0.000,0
011455484,02,0.000,0
011455491,01,0.000,0
011455491,02,0.000,0
011455507,01,0.000,0
011455642,01,0.000,0
011455711,01,0.000,0
011455711,02,0.000,0
011455716,01,0.000,0
011455795,01,0.368,1
011455907,01,0.000,0
011456154,01,0.000,0
011456256,01,0.925,1
011456279,01,0.000,0
011456279,02,0.000,0
011456279,03,0.000,0
011456382,01,0.000,0
011456405,01,0.000,0
011456839,01,0.000,0
011457137,01,0.000,0
011457191,01,0.000,0
011457191,02,0.000,0
011457191,03,0.000,0
011457191,04,0.000,0
011457198,01,0.000,0
011457224,01,0.000,0
011457224,02,0.000,0
011457224,03,0.000,0
011457224,04,0.000,0
011457224,05,0.000,0
011457224,06,0.000,0
011457224,07,0.000,0
011457726,01,1.000,1
011459949,01,0.000,0
011460018,01,1.000,1
011460213,01,0.000,0
011460417,01,0.003,0
011460462,01,0.998,1
011461134,01,0.000,0
011461433,01,0.997,1
011461821,01,0.000,0
011461821,02,0.000,0
011461844,01,0.997,1
011462341,01,0.992,1
011463211,01,0.000,0
011463950,01,0.000,0
011463950,02,0.000,0
011463950,03,0.000,0
011463950,04,0.000,0
011463950,05,0.000,0
011463950,06,0.000,0
011464245,01,0.000,0
011464245,02,0.000,0
011465012,01,0.000,0
011465134,01,0.000,0
011465134,02,0.000,0
011465134,03,0.000,0
011465134,04,0.000,0
011465134,05,0.000,0
011465134,06,0.000,0
011465651,01,1.000,1
011465678,01,0.000,0
011465813,01,0.000,0
011465950,01,1.000,1
011465987,01,0.000,0
011465987,02,0.000,0
011465987,03,0.000,0
011465987,04,0.000,0
011465987,05,0.000,0
011465987,06,0.000,0
011465987,07,0.000,0
011466610,01,0.000,0
011466610,02,0.000,0
011466610,03,0.000,0
011466610,04,0.000,0
011466610,05,0.000,0
011466610,06,0.000,0
011466610,07,0.000,0
011466960,01,0.000,0
011468301,01,0.000,0
011468301,02,0.000,0
011468870,01,0.000,0
011468870,02,0.000,0
011468870,03,0.000,0
011468870,04,0.000,0
011469049,01,0.000,0
011493431,01,0.996,1
011493732,01,0.000,0
011494130,01,0.000,0
011494620,01,0.000,0
011495305,01,0.000,0
011495305,02,0.000,0
011495417,01,0.000,0
011495458,01,1.000,1
011495571,01,0.000,0
011495571,02,0.000,0
011495571,03,0.000,0
011495571,04,0.000,0
011495654,01,0.000,0
011495654,02,0.000,0
011495766,01,0.000,0
011495766,02,0.000,0
011495838,01,0.000,0
011495989,01,0.000,0
011496366,01,0.000,0
011496366,02,0.000,0
011496366,03,0.000,0
011496366,04,0.000,0
011496366,05,0.000,0
011496366,06,0.000,0
011496366,07,0.000,0
011496366,08,0.000,0
011496490,01,0.000,0
011496490,02,0.000,0
011496490,03,0.000,0
011497012,01,0.000,0
011497012,02,0.000,0
011497958,01,1.000,1
011497958,02,1.000,1
011497958,03,0.985,1
011497958,04,0.984,1
011497958,05,0.927,1
011497977,01,1.000,1
011498128,01,0.990,1
011498764,01,0.000,0
011498764,02,0.000,0
011498764,03,0.000,0
011498907,01,0.000,0
011499192,01,0.998,1
011499228,01,1.000,1
011499263,01,0.000,0
011499757,01,0.000,0
011499757,02,0.000,0
011499757,03,0.000,0
011499958,01,0.000,0
011501492,01,0.000,0
011501697,01,0.000,0
011502172,01,0.000,0
011502172,02,0.000,0
011502218,01,0.000,0
011502218,02,0.000,0
011502867,01,1.000,1
011506235,01,0.000,0
011506235,02,0.000,0
011506654,01,0.752,1
011506768,01,0.000,0
011506768,02,0.000,0
011506768,03,0.000,0
011506859,01,0.000,0
011506938,01,0.000,0
011506988,01,0.000,0
011506988,02,0.000,0
011507101,01,1.000,1
011507705,01,0.000,0
011508397,01,0.000,0
011508397,02,0.000,0
011508397,03,0.000,0
011508644,01,0.998,1
011508874,01,0.000,0
011508874,02,0.000,0
011508874,03,0.000,0
011509504,01,0.998,1
011509728,01,0.000,0
011509792,01,0.000,0
011512103,01,0.000,0
011512246,01,1.000,1
011512246,02,1.000,1
011512246,03,0.996,1
011512772,01,0.000,0
011512820,01,0.013,0
011513155,01,0.000,0
011513155,02,0.000,0
011513441,01,0.000,0
011513486,01,0.996,1
011513790,01,0.000,0
011515221,01,0.000,0
011515276,01,0.000,0
011515276,03,0.000,0
011515276,04,0.000,0
011515276,05,0.000,0
011515276,06,0.000,0
011515276,07,0.000,0
011515276,08,0.000,0
011515679,01,0.000,0
011515713,01,0.000,0
011515713,02,0.000,0
011515713,03,0.000,0
011515713,05,0.000,0
011515713,06,0.000,0
011515713,07,0.000,0
011515713,08,0.000,0
011515713,09,0.000,0
011516242,01,0.000,0
011516242,02,0.000,0
011516930,01,0.000,0
011516930,02,0.000,0
011516930,03,0.000,0
011516930,05,0.000,0
011517719,01,0.920,1
011517719,02,0.000,0
011517719,03,0.000,0
011517719,04,0.000,0
011517719,05,0.000,0
011517719,06,0.000,0
011518142,01,0.999,1
011518201,01,0.981,1
011518592,01,0.000,0
011519134,01,0.000,0
011519180,01,0.000,0
011519180,02,0.000,0
011519187,01,0.493,0
011519226,01,0.000,0
011519226,02,0.000,0
011519466,01,0.000,0
011519466,02,0.000,0
011520114,01,1.000,1
011520150,01,0.000,0
011520274,01,0.000,0
011520274,02,0.000,0
011520274,03,0.000,0
011520459,01,1.000,1
011520787,01,0.000,0
011520793,01,0.000,0
011520793,02,0.000,0
011520793,03,0.000,0
011520793,04,0.000,0
011520793,05,0.000,0
011521048,01,0.000,0
011521048,02,0.000,0
011521048,03,0.000,0
011521137,01,0.000,0
011521274,01,0.000,0
011521678,01,0.000,0
011521793,01,1.000,1
011521793,02,0.998,1
011521813,01,0.000,0
011546211,01,0.000,0
011546211,02,0.000,0
011546211,03,0.000,0
011546211,04,0.000,0
011546211,05,0.000,0
011546920,01,0.000,0
011546920,02,0.000,0
011546965,01,0.000,0
011546965,02,0.000,0
011547505,01,1.000,1
011547513,01,1.000,1
011547513,02,0.958,1
011547869,01,0.000,0
011548140,01,0.000,0
011548140,02,0.000,0
011548140,03,0.000,0
011548140,04,0.000,0
011548140,05,0.000,0
011550428,01,0.000,0
011550428,02,0.000,0
011550428,03,0.000,0
011551404,01,0.000,0
011551404,02,0.000,0
011551404,03,0.000,0
011551404,04,0.000,0
011551404,05,0.000,0
011551404,06,0.000,0
011551430,01,0.000,0
011551430,02,0.000,0
011551430,03,0.000,0
011551430,04,0.000,0
011551430,05,0.000,0
011551430,06,0.000,0
011551430,07,0.000,0
011551652,01,0.000,0
011551652,02,0.000,0
011551652,03,0.000,0
011551692,01,1.000,1
011551692,02,1.000,1
011551692,03,0.967,1
011551692,04,0.000,0
011553706,01,0.000,0
011553706,02,0.000,0
011554141,01,0.000,0
011554435,01,0.999,1
011554998,01,0.000,0
011554998,02,0.000,0
011554998,03,0.000,0
011554998,04,0.000,0
011555805,01,0.000,0
011555805,02,0.000,0
011555805,03,0.000,0
011555805,04,0.000,0
011555805,05,0.000,0
011558217,01,0.223,0
011558882,01,0.000,0
011558882,02,0.000,0
011558911,01,0.000,0
011559263,01,0.000,0
011559725,01,0.000,0
011560037,01,0.000,0
011560037,02,0.000,0
011560273,01,0.000,0
011560382,01,0.000,0
011560397,01,0.000,0
011560431,01,0.000,0
011560431,02,0.000,0
011560431,03,0.000,0
011560447,01,0.000,0
011560897,01,0.998,1
011560897,02,0.947,1
011564013,01,0.000,0
011564013,02,0.000,0
011564013,03,0.000,0
011564013,04,0.000,0
011564366,01,0.000,0
011564882,01,0.000,0
011564882,02,0.000,0
011564882,03,0.000,0
011564957,01,0.000,0
011565170,01,0.000,0
011565170,02,0.000,0
011565170,03,0.000,0
011565170,04,0.000,0
011565170,05,0.000,0
011565170,06,0.000,0
011565544,01,0.998,1
011565903,01,0.238,0
011565924,01,1.000,1
011566064,01,1.000,1
011566064,02,0.989,1
011566064,03,0.975,1
011566256,01,1.000,1
011567018,01,0.000,0
011567149,01,0.000,0
011568224,01,0.000,0
011568428,01,0.000,0
011568624,01,0.000,0
011568624,02,0.000,0
011568624,03,0.000,0
011568657,01,0.000,0
011568987,01,1.000,1
011568987,02,0.998,1
011569443,01,0.000,0
011569443,02,0.000,0
011569443,03,0.000,0
011569443,04,0.000,0
011569443,05,0.000,0
011569443,06,0.000,0
011569443,07,0.000,0
011569443,08,0.000,0
011569443,09,0.000,0
011569443,10,0.000,0
011569475,01,0.000,0
011569475,02,0.000,0
011569628,01,0.000,0
011569628,02,0.000,0
011569628,03,0.000,0
011569782,01,0.998,1
011570749,01,0.999,1
011571409,01,0.000,0
011571757,01,0.000,0
011571757,02,0.000,0
011572046,01,0.000,0
011572046,02,0.000,0
011572046,03,0.000,0
011572046,04,0.000,0
011572046,05,0.000,0
011572046,06,0.000,0
011572046,07,0.000,0
011572193,01,0.989,1
011572263,01,0.000,0
011572263,02,0.000,0
011572263,03,0.000,0
011572363,01,0.000,0
011572490,01,0.000,0
011572490,02,0.000,0
011572490,03,0.000,0
011572666,01,0.000,0
011572666,02,0.000,0
011597669,01,0.000,0
011598201,01,0.000,0
011598350,01,0.000,0
011598350,02,0.000,0
011599038,01,1.000,1
011599038,02,0.000,0
011599038,03,0.471,0
011599264,01,0.000,0
011599264,02,0.000,0
011599937,01,0.024,0
011600889,01,1.000,1
011601357,01,0.402,0
011601425,01,0.799,1
011601584,01,1.000,1
011601584,02,0.950,1
011601584,03,0.980,1
011601584,04,0.850,1
011601597,01,0.000,0
011601597,02,0.000,0
011601597,03,0.000,0
011601972,01,0.185,0
011602449,01,0.000,0
011602449,02,0.000,0
011602449,03,0.000,0
011602794,01,0.925,1
011603064,01,0.000,0
011605209,01,0.000,0
011606351,01,0.000,0
011606854,01,0.000,0
011607017,01,0.000,0
011607037,01,0.000,0
011607091,01,0.000,0
011607176,01,0.000,0
011607193,01,0.000,0
011607193,02,0.000,0
011610797,01,0.000,0
011610797,03,0.000,0
011610797,04,0.000,0
011611030,01,0.000,0
011611275,01,0.999,1
011611600,01,1.000,1
011612241,02,0.000,0
011612241,03,0.000,0
011612249,01,0.000,0
011612249,02,0.000,0
011612249,03,0.000,0
011612249,04,0.000,0
011612274,01,0.000,0
011612274,02,0.000,0
011612274,03,0.000,0
011612280,01,0.966,1
011612611,01,0.000,0
011612611,02,0.000,0
011612611,03,0.000,0
011612611,04,0.000,0
011612611,05,0.000,0
011614528,01,0.000,0
011614617,01,1.000,1
011615258,01,0.000,0
011615481,01,0.000,0
011615481,02,0.000,0
011615481,03,0.000,0
011616200,01,0.000,0
011616200,02,0.000,0
011616596,01,0.000,0
011616631,01,0.000,0
011616641,01,0.000,0
011616663,01,0.000,0
011616901,01,0.000,0
011617030,01,0.000,0
011617030,02,0.000,0
011617670,01,0.000,0
011618569,01,0.993,1
011618601,01,0.828,1
011618601,02,0.972,1
011618775,01,0.000,0
011618937,01,0.000,0
011618998,01,0.000,0
011618998,02,0.000,0
011618998,03,0.000,0
011619189,01,0.000,0
011619189,02,0.000,0
011619189,03,0.000,0
011619189,04,0.000,0
011619189,05,0.000,0
011619189,06,0.000,0
011619202,01,0.000,0
011619861,01,0.000,0
011619861,02,0.000,0
011619861,03,0.000,0
011619868,01,0.000,0
011619964,01,0.000,0
011619964,02,0.000,0
011619964,03,0.001,0
011620101,01,0.000,0
011620101,02,0.000,0
011620101,03,0.000,0
011620101,04,0.000,0
011620425,01,0.000,0
011620425,02,0.000,0
011620425,03,0.000,0
011620425,04,0.000,0
011620425,05,0.000,0
011620425,06,0.000,0
011620956,01,0.000,0
011620956,02,0.000,0
011620956,05,0.000,0
011620956,06,0.000,0
011620956,07,0.000,0
011620956,08,0.000,0
011620956,09,0.000,0
011620956,10,0.000,0
011621223,01,1.000,1
011621897,01,0.000,0
011622535,01,0.000,0
011622535,02,0.000,0
011622535,03,0.000,0
011622535,04,0.000,0
011622544,01,0.000,0
011622600,01,0.854,1
011622985,01,1.000,1
011623629,01,0.755,1
011623878,01,0.000,0
011623878,02,0.000,0
011623878,03,0.000,0
011623878,04,0.000,0
011623878,05,0.000,0
011623878,06,0.000,0
011624191,01,0.000,0
011624191,02,0.000,0
011624249,01,1.000,1
011624505,01,0.008,0
011624521,01,0.000,0
011624521,02,0.000,0
011624538,01,0.000,0
011624538,02,0.000,0
011624538,03,0.000,0
011624538,04,0.000,0
011624538,05,0.000,0
011624538,06,0.000,0
011624538,07,0.000,0
011624538,08,0.000,0
011624538,09,0.000,0
011649292,01,0.015,0
011649459,01,0.000,0
011649962,01,0.000,0
011650401,01,1.000,1
011651105,01,0.000,0
011651712,01,0.997,1
011653381,01,0.000,0
011653381,02,0.000,0
011653381,05,0.000,0
011654113,01,0.000,0
011654113,04,0.000,0
011654113,05,0.000,0
011654113,07,0.000,0
011654113,08,0.000,0
011654113,09,0.000,0
011654113,10,0.000,0
011654267,01,0.000,0
011654267,02,0.000,0
011654267,03,0.000,0
011654267,04,0.000,0
011655826,01,1.000,1
011656246,01,0.997,1
011656302,01,0.000,0
011656302,02,0.000,0
011656302,03,0.000,0
011656492,01,0.000,0
011656492,02,0.000,0
011656492,03,0.000,0
011656492,04,0.000,0
011656721,01,1.000,1
011656840,01,0.014,0
011656840,02,0.000,0
011656918,01,0.992,1
011656928,01,0.000,0
011656928,02,0.000,0
011657371,01,0.000,0
011657371,02,0.000,0
011657614,01,0.996,1
011657614,02,0.903,1
011657891,01,1.000,1
011658036,01,0.919,1
011658934,01,0.000,0
011658996,01,0.000,0
011658996,02,0.000,0
011658996,03,0.000,0
011661803,01,0.000,0
011661803,02,0.000,0
011661803,03,0.000,0
011661803,04,0.000,0
011661803,05,0.000,0
011661803,06,0.000,0
011661803,07,0.000,0
011661803,08,0.008,0
011661913,01,0.000,0
011661993,01,0.000,0
011662184,01,0.995,1
011662440,01,0.000,0
011662440,02,0.000,0
011662513,01,0.000,0
011662513,02,0.000,0
011662513,03,0.000,0
011662738,01,0.000,0
011662738,02,0.000,0
011662738,03,0.000,0
011662738,04,0.000,0
011662738,05,0.000,0
011662738,06,0.000,0
011662790,01,0.000,0
011663487,01,0.000,0
011663521,01,0.000,0
011665401,01,0.000,0
011665531,01,0.000,0
011666104,01,0.000,0
011666104,02,0.000,0
011666141,01,0.000,0
011666429,01,0.000,0
011666503,01,0.000,0
011666881,01,1.000,1
011667100,01,0.000,0
011667100,02,0.000,0
011667335,01,0.000,0
011667548,01,0.000,0
011668623,01,0.000,0
011668623,02,0.000,0
011668783,01,0.000,0
011668891,01,0.000,0
011668891,02,0.000,0
011669125,01,0.956,1
011669239,01,0.999,1
011669239,02,0.992,1
011670125,01,1.000,1
011670599,01,0.000,0
011670605,01,0.000,0
011671226,01,0.000,0
011671226,02,0.000,0
011671226,03,0.000,0
011671226,04,0.000,0
011671429,01,0.000,0
011671429,02,0.000,0
011671429,03,0.000,0
011671429,04,0.000,0
011671579,01,1.000,1
011671923,01,0.000,0
011671923,02,0.000,0
011672354,01,0.953,1
011673617,01,0.000,0
011673674,01,0.000,0
011673674,02,0.000,0
011673686,01,0.309,0
011673686,02,0.000,0
011673686,03,0.000,0
011673802,01,1.000,1
011674709,01,0.000,0
011674709,02,0.467,1
011700185,01,0.000,0
011700370,01,0.000,0
011700370,02,0.000,0
011700370,03,0.000,0
011700370,04,0.000,0
011700599,01,0.000,0
011700604,01,0.000,0
011700604,02,0.000,0
011700604,03,0.000,0
011700604,04,0.000,0
011700604,06,0.000,0
011700604,07,0.000,0
011701407,01,0.942,1
011702248,01,0.000,0
011702948,01,0.000,0
011703665,01,0.000,0
011704044,01,0.000,0
011704044,02,0.000,0
011704044,03,0.000,0
011704044,04,0.000,0
011704044,05,0.000,0
011704044,06,0.000,0
011704101,01,0.000,0
011705004,01,0.993,1
011705004,02,0.996,1
011706231,01,0.000,0
011706518,01,0.000,0
011706518,02,0.000,0
011706658,01,0.054,0
011706658,02,0.000,0
011706658,03,0.000,0
011706658,05,0.000,0
011708170,01,0.000,0
011708170,02,0.000,0
011708170,03,0.000,0
011708170,04,0.000,0
011708170,05,0.000,0
011708238,01,0.000,0
011708238,02,0.000,0
011708238,03,0.000,0
011708843,01,0.000,0
011708843,02,0.000,0
011708843,03,0.000,0
011708843,04,0.000,0
011708843,05,0.000,0
011708843,06,0.000,0
011709006,01,0.000,0
011709006,02,0.000,0
011709006,03,0.000,0
011709006,04,0.000,0
011709006,05,1.000,1
011709022,01,0.000,0
011709022,02,0.000,0
011709022,03,0.000,0
011709022,04,0.000,0
011709022,05,0.000,0
011709022,06,0.000,0
011709022,07,0.000,0
011709022,08,0.000,0
011709022,09,0.000,0
011709124,01,1.000,1
011709124,02,0.915,1
011709124,03,0.000,0
011709124,04,1.000,1
011709124,05,0.884,1
011709124,06,0.997,1
011709244,01,1.000,1
011709244,02,0.974,1
011709244,03,0.999,1
011709423,01,0.000,0
011709752,01,0.000,0
011710139,01,0.000,0
011710139,02,0.000,0
011710139,03,0.000,0
011710139,04,0.000,0
011710462,01,0.000,0
011710462,02,0.000,0
011713245,01,0.000,0
011713454,01,0.000,0
011713701,01,0.000,0
011713701,02,0.000,0
011713701,03,0.000,0
011713701,04,0.000,0
011713924,01,0.000,0
011714107,01,0.471,1
011714150,01,0.000,0
011714150,02,0.000,0
011714150,03,0.000,0
011714150,04,0.000,0
011714150,05,0.000,0
011714150,06,0.000,0
011714150,07,0.000,0
011714150,08,0.000,0
011714231,01,0.998,1
011716643,01,0.939,1
011716844,01,0.000,0
011717240,01,0.000,0
011717240,02,0.000,0
011717648,01,0.000,0
011717648,02,0.000,0
011717648,03,0.000,0
011717648,04,0.000,0
011717716,01,0.000,0
011717716,02,0.000,0
011718144,01,1.000,1
011718389,01,1.000,1
011718839,01,0.000,0
011718839,02,0.000,0
011719549,01,0.000,0
011720424,01,0.980,1
011720438,01,0.000,0
011721444,01,0.000,0
011721744,01,0.000,0
011721834,01,0.000,0
011722906,01,0.000,0
011723125,01,0.000,0
011723564,01,0.000,0
011723926,01,0.000,0
011723926,02,0.000,0
011723926,03,0.000,0
011723926,04,0.000,0
011723926,05,0.000,0
011724091,01,0.000,0
011724094,01,0.000,0
011724210,01,0.000,0
011724210,02,0.000,0
011725829,01,0.000,0
011725829,02,0.000,0
011726050,01,0.000,0
011751454,01,0.000,0
011751814,01,0.000,0
011751814,02,0.000,0
011751814,03,0.000,0
011751939,01,0.000,0
011752632,01,1.000,1
011752906,01,1.000,1
011752906,02,0.993,1
011752908,01,0.000,0
011753352,01,0.000,0
011753698,02,0.000,0
011753767,01,0.000,0
011753767,02,0.000,0
011753767,03,0.000,0
011753767,04,0.000,0
011753949,01,0.000,0
011754430,01,0.849,1
011754430,02,1.000,1
011754553,01,1.000,1
011754553,02,1.000,1
011754553,03,1.000,1
011754974,01,0.000,0
011756821,01,0.000,0
011756821,02,0.000,0
011756821,03,0.000,0
011757157,01,0.000,0
011757328,01,0.000,0
011757334,01,0.000,0
011757334,02,0.000,0
011757422,01,0.001,0
011757451,01,0.877,1
011758544,01,0.999,1
011758901,01,0.000,0
011759220,01,0.000,0
011759262,01,0.000,0
011759297,01,0.000,0
011759297,02,0.000,0
011759297,03,0.000,0
011759685,01,0.000,0
011760231,01,0.978,1
011760312,01,0.000,0
011760860,01,1.000,1
011760931,01,0.096,0
011760959,01,0.133,0
011760959,02,0.000,0
011760959,03,0.000,0
011760959,04,0.026,0
011761199,01,0.000,0
011761199,02,0.000,0
011763903,01,0.000,0
011763903,02,0.000,0
011763903,03,0.000,0
011763903,05,0.000,0
011763903,06,0.000,0
011763903,07,0.000,0
011763903,08,0.000,0
011763903,09,0.000,0
011763903,10,0.000,0
011763910,01,0.000,0
011764462,01,1.000,1
011764532,01,0.000,0
011764567,01,0.000,0
011764567,02,0.000,0
011764567,03,0.000,0
011764567,04,0.000,0
011764567,05,0.000,0
011764567,06,0.000,0
011766583,01,0.000,0
011766805,01,0.000,0
011766996,01,0.000,0
011768142,01,0.999,1
011768149,01,0.000,0
011768763,01,0.000,0
011768970,01,0.000,0
011768970,02,0.000,0
011769146,01,0.000,0
011769146,02,0.000,0
011769146,03,0.000,0
011769210,01,0.000,0
011769293,01,0.000,0
011769689,01,0.986,1
011769801,01,0.000,0
011769853,01,0.000,0
011769861,01,0.000,0
011769861,02,0.000,0
011769890,01,1.000,1
011769929,01,0.000,0
011769929,02,0.000,0
011769929,03,0.000,0
011769929,04,0.000,0
011770258,01,0.000,0
011770258,02,0.000,0
011770258,03,0.000,0
011771430,01,0.984,1
011771931,01,0.000,0
011771931,02,0.000,0
011771931,03,0.000,0
011772191,01,0.000,0
011772510,01,0.000,0
011772510,02,0.000,0
011772510,03,0.000,0
011772510,04,0.000,0
011772510,05,0.000,0
011772717,01,0.000,0
011772971,01,0.000,0
011772971,02,0.000,0
011772971,03,0.000,0
011773022,01,1.000,1
011773022,02,0.978,1
011773022,03,0.970,1
011773027,01,0.000,0
011773300,01,0.000,0
011773328,01,1.000,1
011773625,01,0.875,1
011773830,01,0.000,0
011773909,01,0.000,0
011773909,02,0.000,0
011773909,03,0.000,0
011774013,01,0.000,0
011774013,02,0.000,0
011774013,03,0.000,0
011774013,04,0.000,0
011774013,05,0.000,0
011774013,06,0.000,0
011774303,01,0.000,0
011774383,01,0.000,0
011774387,01,0.000,0
011774585,01,0.000,0
011774845,01,0.000,0
011774991,01,0.999,1
011774991,02,0.000,0
011775354,01,0.000,0
011775507,01,0.000,0
011775507,02,0.000,0
011775507,03,0.000,0
011775507,04,0.174,0
011775507,05,0.000,0
011775507,06,0.000,0
011775709,01,0.000,0
011802615,01,1.000,1
011802766,01,0.000,0
011802766,02,0.000,0
011802860,01,0.000,0
011802875,01,0.000,0
011803074,01,0.902,1
011804076,01,0.000,0
011804076,02,0.000,0
011804076,03,0.000,0
011804076,04,0.000,0
011804076,05,0.000,0
011804465,01,0.761,1
011804797,01,0.000,0
011804800,01,0.000,0
011804952,01,0.197,0
011805075,01,0.804,1
011807274,01,1.000,1
011807274,02,1.000,1
011807302,01,0.000,0
011807397,01,0.000,0
011807397,02,0.000,0
011807397,03,0.000,0
011807397,04,0.000,0
011807603,01,0.000,0
011807603,02,0.000,0
011807603,03,0.000,0
011807603,04,0.000,0
011808713,01,0.000,0
011808713,02,0.000,0
011808734,01,0.000,0
011808734,02,0.000,0
011809145,01,0.000,0
011809179,01,0.000,0
011809179,02,0.000,0
011809346,01,0.000,0
011810124,01,0.972,1
011810124,02,0.999,1
011810124,03,0.814,1
011811140,01,0.000,0
011811140,02,0.000,0
011811140,03,0.000,0
011811140,04,0.000,0
011811140,05,0.000,0
011811140,06,0.000,0
011811140,07,0.000,0
011811140,08,0.000,0
011811193,01,1.000,1
011811454,01,0.000,0
011811856,01,0.000,0
011812062,01,1.000,1
011812199,01,0.000,0
011812199,02,0.000,0
011815158,01,0.000,0
011815158,02,0.000,0
011817027,01,0.000,0
011817493,01,0.000,0
011817493,02,0.000,0
011817750,01,0.000,0
011818166,01,0.000,0
011818232,01,0.000,0
011818232,03,0.000,0
011818470,01,0.000,0
011818607,01,1.000,1
011818800,01,0.999,1
011818800,02,0.000,0
011818800,03,0.000,0
011818872,01,1.000,1
011819135,01,0.000,0
011819430,01,0.000,0
011819949,01,0.000,0
011819949,02,0.000,0
011819949,03,0.001,0
011820346,01,0.000,0
011820820,01,0.000,0
011820820,02,0.000,0
011820830,01,0.994,1
011820830,02,0.000,0
011820830,03,0.000,0
011820830,04,0.000,0
011820830,06,0.000,0
011821140,01,0.000,0
011821140,02,0.000,0
011821140,03,0.000,0
011821140,04,0.000,0
011821363,01,0.994,1
011822156,01,0.000,0
011822156,02,0.000,0
011822156,03,0.000,0
011822156,04,0.000,0
011822666,01,0.000,0
011822666,02,0.000,0
011822666,03,0.000,0
011822789,01,0.000,0
011823054,01,1.000,1
011823054,02,1.000,1
011823661,01,0.000,0
011823661,02,0.000,0
011823836,01,0.000,0
011823836,02,0.000,0
011823836,03,0.000,0
011823836,04,0.000,0
011823836,05,0.000,0
011823836,06,0.000,0
011823836,07,0.000,0
011824218,01,0.000,0
011824222,01,0.000,0
011824786,01,0.996,1
011824964,01,0.000,0
011824964,02,0.000,0
011824964,03,0.000,0
011824964,04,0.000,0
011825057,01,0.000,0
011825955,01,0.000,0
011826400,01,0.000,0
011826400,02,0.000,0
011826440,01,0.000,0
011826440,02,0.000,0
011852808,01,0.000,0
011852890,01,0.000,0
011852982,01,1.000,1
011853130,01,0.968,1
011853255,01,1.000,1
011853301,01,0.000,0
011853878,01,1.000,1
011853878,02,1.000,1
011853878,03,0.999,1
011853905,01,1.000,1
011854061,01,0.000,0
011854061,02,0.000,0
011854061,03,0.000,0
011854061,04,0.001,0
011854061,05,0.000,0
011854061,06,0.000,0
011854431,01,0.000,0
011854431,02,0.000,0
011854593,01,0.000,0
011854593,02,0.000,0
011854636,01,0.235,0
011855538,01,0.000,0
011856076,02,0.000,0
011856076,03,0.000,0
011856076,04,0.000,0
011856076,05,0.000,0
011856076,06,0.000,0
011856178,01,1.000,1
011858541,01,0.000,0
011858541,02,0.000,0
011858741,01,0.000,0
011858741,02,0.000,0
011858748,01,0.000,0
011858979,01,0.000,0
011859158,01,0.000,0
011859333,01,0.000,0
011859408,01,0.000,0
011859900,01,0.000,0
011859900,02,0.000,0
011859900,03,0.000,0
011859900,04,0.000,0
011859900,05,0.000,0
011859900,06,0.000,0
011859900,07,0.000,0
011860395,01,0.861,1
011861572,01,0.000,0
011861688,01,0.021,0
011862833,01,0.000,0
011862867,01,0.000,0
011862915,01,0.000,0
011862915,02,0.000,0
011862915,03,0.000,0
011862915,04,0.000,0
011867071,01,0.000,0
011867071,02,0.000,0
011867527,01,0.000,0
011867733,01,0.000,0
011867733,02,0.000,0
011867733,03,0.000,0
011868122,01,0.000,0
011868514,01,0.000,0
011868514,02,0.000,0
011868592,01,0.000,0
011868738,01,0.000,0
011868854,01,0.000,0
011869052,01,0.573,1
011870315,01,0.000,0
011870545,01,1.000,1
011870769,01,0.000,0
011870769,02,0.000,0
011870769,03,0.000,0
011870769,04,0.000,0
011871236,01,0.000,0
011871236,02,0.000,0
011871236,03,0.000,0
011871236,04,0.000,0
011871236,05,0.000,0
011871874,01,0.000,0
011872139,01,0.000,0
011872139,02,0.000,0
011872333,01,0.000,0
011872364,01,0.000,0
011872364,02,0.000,0
011872364,03,0.000,0
011872364,04,0.000,0
011872364,05,0.000,0
011872364,06,0.492,1
011872512,01,0.000,0
011872512,02,0.000,0
011872848,01,0.000,0
011872848,02,0.000,0
011873091,01,0.000,0
011873166,01,0.000,0
011873166,02,0.000,0
011873171,01,0.000,0
011873179,02,0.000,0
011874338,01,0.000,0
011874338,02,0.000,0
011874577,01,0.998,1
011874676,01,0.000,0
011874676,02,0.000,0
011874676,03,0.000,0
011875511,01,0.000,0
011875511,02,0.000,0
011875734,01,1.000,1
011876098,01,0.000,0
011876098,02,0.000,0
011876227,01,0.000,0
011876227,02,0.000,0
011904151,01,0.982,1
011904151,02,0.000,0
011904306,01,0.000,0
011904669,01,0.000,0
011904704,01,0.999,1
011904719,01,0.000,0
011904734,01,1.000,1
011904835,01,0.998,1
011905011,01,1.000,1
011905398,01,0.383,0
011905409,01,1.000,1
011905562,01,0.000,0
011905761,01,0.000,0
011905761,02,0.000,0
011906217,01,0.000,0
011906217,02,0.000,0
011906217,03,0.000,0
